,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
13023,d0eed95b06d998a7c4aef13383faf7f8,HILTON WHITE PLAYGROUND,895,CAULDWELL AVENUE,895 CAULDWELL AVENUE,BRONX,Bronx,2,10456.0,40.8229021298,-73.9074581503,1009862.7711100001,239096.15637199997,2004470,2026270035,203,17,18500,BX35,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",8.0,42,Local
13027,574564a47f0ae21baa3487d40ad89fa3,HINES PARK,,,,BRONX,Bronx,2,10456.0,40.8286020465,-73.9056553843,1010359.4850799999,241173.375061,0,2026080063,203,16,18500,BX35,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,42,Local
13030,4a9c09b6587864512e0497ba9dc0890d,HINTON PARK,34-02,114 STREET,34-02 114 STREET,CORONA,Queens,4,11368.0,40.756027,-73.854956,1024434.1031,214750.986386,0,4017570001,403,21,38100,QN26,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",24.0,115,Local
13049,7973a87c10c78f78d3ec554d364f92ee,HOE GARDEN,954,HOE AVENUE,954 HOE AVENUE,BRONX,Bronx,2,10459.0,40.822573999999996,-73.89009300000001,1014669.0645399999,238982.16068200002,0,2027460025,202,17,11900,BX27,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",8.0,41,Local
13050,5c53b8400b127c62e21d0859d33820ec,HOFFMAN PARK,,,,ELMHURST,Queens,4,11373.0,40.7328018041,-73.872122158,1019690.61522,206281.90626199997,0,4028600023,404,25,47500,QN29,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",24.0,110,Local
13052,05c1c593367cda26cb41486f6ef0f284,HOLCOMBE RUCKER PARK,2930,FRED DOUGLASS BOULEVARD,2930 FRED DOUGLASS BOULEVARD,NEW YORK,Manhattan,1,10039.0,40.8297681033,-73.93588672279999,1001992.7771700001,241590.64511100002,1076737,1021050001,110,9,24302,MN03,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
13055,92281ebe1a61cb137c7d6cc0d530b066,HOLLAND TUNNEL,,,,,Manhattan,1,,40.7273309567,-74.0207070611,978510.6828559999,204263.515468,0,0,101,3,3700,,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",,0,Local
13061,7dcabd25956a6a4a238f42e2e83de80c,HOLLIS PLAYGROUND,204-08,203 STREET,204-08 203 STREET,SAINT ALBANS,Queens,4,11412.0,40.706492388,-73.75311395279999,1052700.01033,196767.17054700002,0,4109440301,412,27,50800,QN07,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",29.0,113,Local
13063,612c8342534697c645f893fab065589f,HOLLIS VETERANS SQUARE,,,,JAMAICA,Queens,4,11423.0,40.7102980821,-73.7712862449,1047658.07122,198140.017337,0,0,412,27,50000,QN07,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",29.0,103,Local
13073,a8be4efaecc90f09eec064c397597d0a,HOLY COW PLAYGROUND,,,,FLUSHING,Queens,4,11365.0,40.7415075878,-73.7769998004,1046045.1152,209506.48650199999,0,4071280100,408,23,134700,QN41,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",26.0,107,Local
13074,74c929c8ca53885548abe887c9406b97,HOLY CROSS AFRICAN ORTHODOX CHURCH PRO-CATHEDRAL,,,,NEW YORK,Manhattan,1,10027.0,40.8105534769,-73.9447531582,999543.4858870001,234588.39166,0,1019130043,110,9,22400,MN03,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
13103,3958775b992c5b83845085389bcadc15,HOLY TRINITY (PROTESTANT EPISCOPAL) CHURCH,,,,BROOKLYN,Brooklyn,3,11201.0,40.694580661399996,-73.9926611064,986285.099917,192330.99866800001,0,3002430001,302,33,502,BK09,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,84,Local
13106,330faa7c082b3d88d65bda2179abf7fb,"HOLY TRINITY CHURCH, ST. CHRISTOPHER HOUSE AND PARSONAGE",,,,NEW YORK,Manhattan,1,10128.0,40.7784793712,-73.9497270167,998173.324113,222901.856019,0,1015500035,108,5,14602,MN32,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,19,Local
13128,6d4beafe7dc2433ff8deefe7f1bda4e8,HOMECREST PLAYGROUND,,,,BROOKLYN,Brooklyn,3,11235.0,40.5861001968,-73.9572916161,996112.447523,152811.421096,0,3074560025,315,48,60600,BK17,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",21.0,61,Local
13140,6d3fd7c7c320ba251623534f7eda7f4c,HONEY LOCUST PARK,1130,2 AVENUE,1130 2 AVENUE,NEW YORK,Manhattan,1,10022.0,40.760416,-73.962935,994518.099884,216318.946206,0,1014340001,108,5,11000,MN31,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,19,Local
13149,f96cb2439ffdd6ce849e55454129b95d,HOOK CREEK PARK,,,,JAMAICA,Queens,4,11422.0,40.6487785633,-73.7421961041,1055788.89613,175749.176798,0,4137690100,413,31,66400,QN05,PARKS AND PLAZAS,PRESERVES AND CONSERVATION AREAS,NATURE AREA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",29.0,105,Regional
13150,a80d9d62d8fdff97d86b149c877200ac,HOOPER GROVE,375,SOUTH 5 STREET,375 SOUTH 5 STREET,BROOKLYN,Brooklyn,3,11211.0,40.707972,-73.95361899999999,997109.023634,197213.181416,0,3024500028,301,34,52700,BK73,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",14.0,90,Local
13151,b05c7f366ce8b58b2448ca5fb76be8d2,HOOVER - MANTON PLAYGROUNDS,,,,JAMAICA,Queens,4,11435.0,40.7114724682,-73.8212304467,1033810.8052299999,198535.675567,0,4096520112,408,24,22001,QN35,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",28.0,107,Local
13152,8d971b64ae94e5909447b8b2f5157b09,HOPARKINSON R&L BLOCK ASSOCIATION GARDEN,754,HOPKINSON AVENUE,754 HOPKINSON AVENUE,BROOKLYN,Brooklyn,3,11212.0,40.661978000000005,-73.911973,1008672.1158,180465.09733800002,0,3035860041,316,42,89800,BK81,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13154,aefe644d56dc234dffade43988090822,HOPE BALLFIELD,506,KNICKERBOCKER AVENUE,506 KNICKERBOCKER AVENUE,BROOKLYN,Brooklyn,3,11237.0,40.697568,-73.916781,1007325.8715100001,193430.250408,0,3033160032,304,37,43300,BK77,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",32.0,83,Local
13158,cbadb45135f156cf4ba4481390c0c82c,HOPE GARDEN,193,EAST 2 STREET,193 EAST 2 STREET,NEW YORK,Manhattan,1,10009.0,40.722077,-73.984188,988632.9125430001,202349.053758,0,1003970028,103,2,3002,MN22,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,9,Local
13163,365e87ca1fa7a258782317b41114ec46,"HOPPER, ISAAC T., HOUSE",,,,NEW YORK,Manhattan,1,10003.0,40.7275549672,-73.9879843423,987580.334459,204344.67950899998,0,1004480004,103,2,3800,MN22,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,9,Local
13165,e8b9c05f6f796e04a44d554ef09812a2,HORACE HARDING PLAYGROUND,62-27,97 PLACE,62-27 97 PLACE,REGO PARK,Queens,4,11374.0,40.733167970100006,-73.860328117,1022959.05111,206420.303581,4050413,4020830101,406,29,71702,QN18,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",28.0,112,Local
13182,8817dbdcf124064a3cbe1135d22af0aa,HORSEBROOK ISLAND,,,,ELMHURST,Queens,4,11373.0,40.735908017,-73.87253682869999,1019574.0449399999,207413.428493,0,0,404,25,45700,QN29,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",24.0,110,Local
13183,cc76e48e813bbe9ce772081d1e3b1bf7,HORSESHOE PLAYGROUND,885,EAST 165 STREET,885 EAST 165 STREET,BRONX,Bronx,2,10459.0,40.8241212193,-73.8976915697,1012565.34381,239543.32105199998,0,2026980110,202,17,13100,BX33,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",12.0,41,Local
13195,c15f8a80290f3cbb05460c221fefe8a4,HOT SPOT TOT LOT,,,,BROOKLYN,Brooklyn,3,11210.0,40.6310422822,-73.95671567640001,996264.326719,169185.065003,0,3075480077,314,45,76600,BK42,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",22.0,70,Local
13196,9076197601d9502e603f4f22a7962cfe,HOTEL ALBERT,,,,NEW YORK,Manhattan,1,10003.0,40.732902810700004,-73.993180709,986139.925448,206292.91091099998,0,1005620001,102,2,6100,MN23,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,6,Local
13197,a252bf491e174e30bc5656ac92c5df97,HOTEL CHELSEA,,,,NEW YORK,Manhattan,1,10011.0,40.7443212854,-73.996887112,985112.570322,210452.964144,0,1007720064,104,3,9100,MN13,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,10,Local
13198,M050110,HOTEL EVENTI,835,SIXTH AVENUE,835 SIXTH AVENUE,NEW YORK,Manhattan,1,10001.0,40.747129,-73.99028100000001,986942.9872709999,211476.038455,1015146,1008057502,105,3,9500,MN17,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,14,Local
13199,47e7de2aad279bc663c20782d23abc01,HOTEL GERARD,,,,NEW YORK,Manhattan,1,10036.0,40.756816173699995,-73.9841596122,988638.4926090001,215005.636317,0,1009970019,105,4,11900,MN17,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,14,Local
13201,35eabbf8cd58a05cc09e3a1241274b6b,HOTEL THERESA,,,,NEW YORK,Manhattan,1,10027.0,40.8087549443,-73.9489279787,998388.1900709999,233932.42109899997,0,1019300030,110,9,22200,MN11,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,28,Local
13207,4df7148ec07a5c695e7939d0edd100a3,"HOUSEMAN, PETER, HOUSE",,,,STATEN ISLAND,Staten Island,5,10314.0,40.6159809053,-74.13567920310001,946581.3607540001,163724.010573,0,5004390045,501,50,19700,SI07,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",31.0,121,Local
13264,3c6569c70b13bb5330ef9f51314cf662,HOUSTON PLAYGROUND,145,GLENMORE AVENUE,145 GLENMORE AVENUE,BROOKLYN,Brooklyn,3,11212.0,40.672202,-73.90507099999999,1010582.96184,184191.987012,0,3036940001,316,37,90800,BK81,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13267,c9caadcf0668b9d336d72e3105579de7,HOWARD AV BLOCK ASSOCIATION,750,HOWARD AVENUE,750 HOWARD AVENUE,BROOKLYN,Brooklyn,3,11212.0,40.663584,-73.91933900000001,1006627.96254,181048.24026199998,0,3035500043,316,41,89200,BK81,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13274,31ec17bb436de21d6013cfbef8c9f2a4,HOWARD BENNETT PLAYGROUND,2230,5 AVENUE,2230 5 AVENUE,NEW YORK,Manhattan,1,10037.0,40.8133021994,-73.9378303521,1001459.1529100001,235591.133408,1076433,1017330017,110,9,21200,MN03,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
13277,2a127b59bbfc4e2cdb9774eb6cafd49d,HOWARD MALLS,,,,BROOKLYN,Brooklyn,3,11212.0,40.6639409856,-73.9198776873,1006478.3944,181178.162948,0,0,316,41,89200,BK81,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13279,146e16e572298a3f18b367d469ee910f,HOWARD PLAYGROUND,1550,EAST NEW YORK AVENUE,1550 EAST NEW YORK AVENUE,BROOKLYN,Brooklyn,3,11212.0,40.6718242502,-73.9101572923,1009172.1844,184052.874035,3339434,3034890001,316,41,90600,BK81,PARKS AND PLAZAS,PARKS,COMMUNITY PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13280,7f1fbc637a311de010a76541b477c113,HOWARD POOL,1560,EAST NEW YORK AVENUE,1560 EAST NEW YORK AVENUE,BROOKLYN,Brooklyn,3,11212.0,40.6721285303,-73.9101834132,1009164.8248299999,184163.724436,3424539,3034890001,316,41,90600,BK81,PARKS AND PLAZAS,PARKS,COMMUNITY PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13282,06c5114bc8eb3a070cb8b58b3acc2ad2,HOWARD VON DOHLEN PLAYGROUND,138-02,91 AVENUE,138-02 91 AVENUE,JAMAICA,Queens,4,11435.0,40.699641347,-73.8130876482,1036077.4511200001,194229.964936,4213786,4099800001,412,24,21200,QN61,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",28.0,103,Local
13292,f19479e7d8dbf3bffb22d98df21914ad,HOYT PLAYGROUND,24-57,29 STREET,24-57 29 STREET,ASTORIA,Queens,4,11102.0,40.77158,-73.917215,1007180.04374,220395.02336300001,0,4008400200,401,22,12500,QN72,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",30.0,114,Local
13318,122b4f324bc7d8270df1d2b974a8ba81,HUBBARD HOUSE,,,,BROOKLYN,Brooklyn,3,11223.0,40.6002452886,-73.9730879114,991723.371708,157963.093215,0,3070870030,311,47,41000,BK29,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",21.0,62,Local
13333,ea869dab934ebaedd6e91611d9951c1d,HUDSON RIVER PARK,,,,NEW YORK,Manhattan,1,10036.0,40.763740000000006,-73.99896,984538.096352,217527.817954,0,0,104,3,12900,MN15,PARKS AND PLAZAS,PARKS,CITY-STATE PARK,0,,,Public,Hudson River Park Trust,HRPT,,Hudson River Park Trust,HRPT,dcp_sfpsd,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
13337,872eff8a03b0b855fdb517f89957ccd8,HUDSON THEATER,,,,NEW YORK,Manhattan,1,10036.0,40.7571587877,-73.98446325,988554.3492950001,215130.446691,0,1009970010,105,4,11900,MN17,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,14,Local
13340,a38be694708b306f5e7f2d263f83112a,HUDSON VIEW GARDENS,,,,NEW YORK,Manhattan,1,10033.0,40.853149332,-73.9390477242,1001112.0709,250108.676057,0,1021790170,112,10,27300,MN35,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",6.0,34,Local
13341,M040016,HUDSON YARDS / MANHATTAN WEST (SUBAREA B2),401,WEST 31 STREET,401 WEST 31 STREET,NEW YORK,Manhattan,1,10001.0,40.752087,-73.997957,984816.0421389999,213282.254679,0,1007290051,104,3,10300,MN13,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,10,Local
13342,M040014,HUDSON YARDS EASTERN RAIL YARDS SUBAREA A1,500,WEST 30 STREET,500 WEST 30 STREET,NEW YORK,Manhattan,1,10001.0,40.751985,-74.001704,983777.8818979999,213245.090774,1089862,1007017502,104,3,9900,MN13,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,10,Local
13347,396ef3999689f236c8224d4802e965c9,HUGH J. GRANT CIRCLE,,,,BRONX,Bronx,2,10472.0,40.8331320127,-73.8609504222,1022728.77123,242840.28827199998,0,2037950050,209,18,7200,BX55,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",8.0,43,Local
13349,1d8c791e738036ba7ddf63b80e9ce8b6,"HUGHES, LANGSTON, HOUSE",,,,NEW YORK,Manhattan,1,10035.0,40.8071593981,-73.940570719,1000702.11165,233352.566444,0,1017510064,111,9,20600,MN03,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,25,Local
13352,94d6d13bdc0bd783ff8f77dc8c74e0b6,HUGUENOT PONDS PARK,,,,STATEN ISLAND,Staten Island,5,10312.0,40.5303759262,-74.1895824572,931548.7129159999,132563.85628900002,0,5065770038,503,51,17600,SI01,PARKS AND PLAZAS,PRESERVES AND CONSERVATION AREAS,NATURE AREA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",31.0,123,Regional
13353,e1e2b61360d9ffa3c09ee091dc49858f,HULL STREET GARDEN,227,HULL STREET,227 HULL STREET,BROOKLYN,Brooklyn,3,11233.0,40.68014,-73.90768100000001,1009855.9096100001,187083.25247,0,3015350050,316,37,36900,BK79,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
13354,e44e5779ef327a4c351db6ebbbbc9da1,HULL TRIANGLE,,,,FLUSHING,Queens,4,11378.0,40.725406990100005,-73.9015501796,1011537.8386100001,203577.210708,0,4027070001,405,30,51700,QN30,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",24.0,104,Local
13355,3f2fe87611ff736bb33741f8e7d96692,HUMACAO COMMUNITY GARDEN,335,EAST 108 STREET,335 EAST 108 STREET,NEW YORK,Manhattan,1,10029.0,40.7913906331,-73.93948575659999,1001006.4361299999,227607.66161100002,1089058,1016800021,111,8,17000,MN33,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",4.0,23,Local
